Date,Category,Subcategory,Amount,Type,Payment_Method,City,Merchant,Notes,Year,Month,Month_Num,Quarter,Weekday,Day,Weekend_Flag,Expense_Bucket
2025-10-08 05:08:32,Health,Medicine,2513.5,Expense,Net Banking,Bengaluru,Amazon,Medicine payment via Net Banking,2025,October,10,Q4,Wednesday,8,Weekday,Medium
2025-10-08 14:31:04,Salary,Freelance,52179.26,Income,Upi,Delhi,Swiggy,Freelance payment via UPI,2025,October,10,Q4,Wednesday,8,Weekday,High
2025-10-08 15:09:20,Bills,Electricity,4352.34,Expense,Credit Card,Delhi,Apollo,Electricity payment via Credit Card,2025,October,10,Q4,Wednesday,8,Weekday,High
2025-10-08 16:25:31,Savings,Investment,2159.35,Expense,Upi,Pune,Apollo,Investment payment via UPI,2025,October,10,Q4,Wednesday,8,Weekday,Medium
2025-10-08 20:56:56,Salary,Internship Stipend,54273.92,Income,Upi,Bengaluru,Swiggy,Internship Stipend payment via UPI,2025,October,10,Q4,Wednesday,8,Weekday,High
2025-10-08 20:56:56,Salary,Internship Stipend,52268.36,Income,Cash,Pune,Big Bazaar,Internship Stipend payment via Cash,2025,October,10,Q4,Wednesday,8,Weekday,High
2025-10-10 07:08:05,Shopping,Books,3662.69,Expense,Upi,Bengaluru,Uber,Books payment via UPI,2025,October,10,Q4,Friday,10,Weekday,High
2025-10-10 07:08:05,Bills,Water,2300.77,Expense,Credit Card,Kolkata,Flipkart,Water payment via Credit Card,2025,October,10,Q4,Friday,10,Weekday,Medium
2025-10-10 15:33:39,Entertainment,Concert,4934.8,Expense,Net Banking,Bengaluru,Flipkart,Concert payment via Net Banking,2025,October,10,Q4,Friday,10,Weekday,High
2025-10-10 15:33:39,Entertainment,Concert,497.13,Expense,Net Banking,Delhi,Flipkart,Concert payment via Net Banking,2025,October,10,Q4,Friday,10,Weekday,Low
2025-10-10 15:33:39,Savings,Fixed Deposit,6577.47,Expense,Upi,Bengaluru,DMart,Fixed Deposit payment via UPI,2025,October,10,Q4,Friday,10,Weekday,High
2025-10-10 19:40:42,Rent,Pg Rent,14785.83,Expense,Net Banking,Mumbai,Apollo,PG Rent payment via Net Banking,2025,October,10,Q4,Friday,10,Weekday,High
2025-10-10 19:40:42,Food,Coffee,351.18,Expense,Upi,Delhi,Big Bazaar,Coffee payment via UPI,2025,October,10,Q4,Friday,10,Weekday,Low
2025-10-11 11:54:44,Rent,House Rent,23361.74,Expense,Net Banking,Delhi,Big Bazaar,House Rent payment via Net Banking,2025,October,10,Q4,Saturday,11,Weekend,High
2025-10-11 11:54:44,Travel,Flight,1074.35,Expense,Cash,Pune,DMart,Flight payment via Cash,2025,October,10,Q4,Saturday,11,Weekend,Medium
2025-10-11 11:54:44,Shopping,Electronics,4246.94,Expense,Net Banking,Pune,Ola,Electronics payment via Net Banking,2025,October,10,Q4,Saturday,11,Weekend,High
2025-10-11 11:54:44,Food,Coffee,601.52,Expense,Upi,Delhi,BookMyShow,Coffee payment via UPI,2025,October,10,Q4,Saturday,11,Weekend,Medium
2025-10-12 05:01:40,Entertainment,Games,290.8,Expense,Credit Card,Kolkata,Zomato,Games payment via Credit Card,2025,October,10,Q4,Sunday,12,Weekend,Low
2025-10-12 13:02:09,Savings,Fixed Deposit,1398.22,Expense,Upi,Bengaluru,Apollo,Fixed Deposit payment via UPI,2025,October,10,Q4,Sunday,12,Weekend,Medium
2025-10-14 15:52:36,Savings,Fixed Deposit,2471.02,Expense,Credit Card,Mumbai,Apollo,Fixed Deposit payment via Credit Card,2025,October,10,Q4,Tuesday,14,Weekday,Medium
2025-10-16 00:10:25,Shopping,Electronics,6634.02,Expense,Cash,Delhi,Ola,Electronics payment via Cash,2025,October,10,Q4,Thursday,16,Weekday,High
2025-10-16 00:10:25,Shopping,Electronics,11484.25,Expense,Credit Card,Pune,Uber,Electronics payment via Credit Card,2025,October,10,Q4,Thursday,16,Weekday,High
2025-10-16 17:55:44,Savings,Emergency Fund,12535.47,Expense,Cash,Delhi,Uber,Emergency Fund payment via Cash,2025,October,10,Q4,Thursday,16,Weekday,High
2025-10-17 02:53:23,Health,Medicine,2382.9,Expense,Net Banking,Bengaluru,Big Bazaar,Medicine payment via Net Banking,2025,October,10,Q4,Friday,17,Weekday,Medium
2025-10-17 02:53:23,Food,Snacks,592.82,Expense,Upi,Mumbai,Flipkart,Snacks payment via UPI,2025,October,10,Q4,Friday,17,Weekday,Medium
2025-10-17 13:58:16,Shopping,Electronics,527.54,Expense,Upi,Kolkata,Uber,Electronics payment via UPI,2025,October,10,Q4,Friday,17,Weekday,Medium
2025-10-17 13:58:16,Food,Groceries,1467.65,Expense,Cash,Kolkata,Ola,Groceries payment via Cash,2025,October,10,Q4,Friday,17,Weekday,Medium
2025-10-17 13:58:16,Shopping,Books,8560.42,Expense,Net Banking,Delhi,Uber,Books payment via Net Banking,2025,October,10,Q4,Friday,17,Weekday,High
2025-10-17 13:58:16,Travel,Train,1964.98,Expense,Upi,Bengaluru,Apollo,Train payment via UPI,2025,October,10,Q4,Friday,17,Weekday,Medium
2025-10-17 13:58:16,Savings,Investment,5779.76,Expense,Debit Card,Bengaluru,Local Store,Investment payment via Debit Card,2025,October,10,Q4,Friday,17,Weekday,High
2025-10-17 13:58:16,Health,Medicine,8929.44,Expense,Cash,Pune,Uber,Medicine payment via Cash,2025,October,10,Q4,Friday,17,Weekday,High
2025-10-17 22:21:30,Education,Exam Fee,9793.5,Expense,Cash,Bengaluru,Local Store,Exam Fee payment via Cash,2025,October,10,Q4,Friday,17,Weekday,High
2025-10-19 03:07:26,Entertainment,Movies,4289.37,Expense,Net Banking,Mumbai,Swiggy,Movies payment via Net Banking,2025,October,10,Q4,Sunday,19,Weekend,High
2025-10-19 06:37:08,Travel,Train,5908.15,Expense,Credit Card,Pune,Amazon,Train payment via Credit Card,2025,October,10,Q4,Sunday,19,Weekend,High
2025-10-19 06:37:08,Bills,Electricity,1959.45,Expense,Upi,Delhi,DMart,Electricity payment via UPI,2025,October,10,Q4,Sunday,19,Weekend,Medium
2025-10-19 09:07:39,Salary,Internship Stipend,55143.35,Income,Debit Card,Kolkata,DMart,Internship Stipend payment via Debit Card,2025,October,10,Q4,Sunday,19,Weekend,High
2025-10-19 09:07:39,Health,Insurance,701.62,Expense,Debit Card,Pune,Ola,Insurance payment via Debit Card,2025,October,10,Q4,Sunday,19,Weekend,Medium
2025-10-19 21:05:52,Rent,Hostel Rent,11001.55,Expense,Credit Card,Pune,Flipkart,Hostel Rent payment via Credit Card,2025,October,10,Q4,Sunday,19,Weekend,High
2025-10-20 16:30:26,Travel,Flight,5677.29,Expense,Debit Card,Kolkata,Big Bazaar,Flight payment via Debit Card,2025,October,10,Q4,Monday,20,Weekday,High
2025-10-20 17:28:29,Bills,Mobile Recharge,245.81,Expense,Cash,Mumbai,Big Bazaar,Mobile Recharge payment via Cash,2025,October,10,Q4,Monday,20,Weekday,Low
2025-10-20 17:28:29,Bills,Water,2725.25,Expense,Upi,Bengaluru,Flipkart,Water payment via UPI,2025,October,10,Q4,Monday,20,Weekday,Medium
2025-10-20 18:59:57,Rent,Pg Rent,9458.0,Expense,Net Banking,Bengaluru,Local Store,PG Rent payment via Net Banking,2025,October,10,Q4,Monday,20,Weekday,High
2025-10-20 18:59:57,Food,Snacks,1522.41,Expense,Debit Card,Pune,Zomato,Snacks payment via Debit Card,2025,October,10,Q4,Monday,20,Weekday,Medium
2025-10-22 04:11:39,Bills,Water,3230.6,Expense,Credit Card,Mumbai,Flipkart,Water payment via Credit Card,2025,October,10,Q4,Wednesday,22,Weekday,High
2025-10-22 13:03:06,Entertainment,Movies,4877.93,Expense,Credit Card,Kolkata,Apollo,Movies payment via Credit Card,2025,October,10,Q4,Wednesday,22,Weekday,High
2025-10-23 09:17:16,Bills,Internet,4091.29,Expense,Cash,Delhi,DMart,Internet payment via Cash,2025,October,10,Q4,Thursday,23,Weekday,High
2025-10-23 09:17:16,Entertainment,Ott,4619.31,Expense,Net Banking,Mumbai,Ola,OTT payment via Net Banking,2025,October,10,Q4,Thursday,23,Weekday,High
2025-10-23 12:37:58,Food,Coffee,249.83,Expense,Debit Card,Pune,Uber,Coffee payment via Debit Card,2025,October,10,Q4,Thursday,23,Weekday,Low
2025-10-23 12:37:58,Education,Course,6664.3,Expense,Debit Card,Pune,Uber,Course payment via Debit Card,2025,October,10,Q4,Thursday,23,Weekday,High
2025-10-23 12:37:58,Entertainment,Concert,1110.37,Expense,Credit Card,Delhi,Uber,Concert payment via Credit Card,2025,October,10,Q4,Thursday,23,Weekday,Medium
2025-10-23 14:35:29,Rent,Hostel Rent,15711.89,Expense,Cash,Pune,Local Store,Hostel Rent payment via Cash,2025,October,10,Q4,Thursday,23,Weekday,High
2025-10-23 14:35:29,Savings,Fixed Deposit,4755.59,Expense,Net Banking,Kolkata,Apollo,Fixed Deposit payment via Net Banking,2025,October,10,Q4,Thursday,23,Weekday,High
2025-10-23 14:35:29,Travel,Cab,4452.73,Expense,Credit Card,Mumbai,BookMyShow,Cab payment via Credit Card,2025,October,10,Q4,Thursday,23,Weekday,High
2025-10-23 15:38:24,Bills,Electricity,4982.06,Expense,Upi,Mumbai,Apollo,Electricity payment via UPI,2025,October,10,Q4,Thursday,23,Weekday,High
2025-10-23 18:22:53,Rent,House Rent,10735.6,Expense,Debit Card,Mumbai,Amazon,House Rent payment via Debit Card,2025,October,10,Q4,Thursday,23,Weekday,High
2025-10-24 04:42:27,Education,Books,10074.74,Expense,Net Banking,Kolkata,Flipkart,Books payment via Net Banking,2025,October,10,Q4,Friday,24,Weekday,High
2025-10-24 04:42:27,Savings,Emergency Fund,13964.06,Expense,Credit Card,Delhi,Ola,Emergency Fund payment via Credit Card,2025,October,10,Q4,Friday,24,Weekday,High
2025-10-25 03:39:37,Education,Stationery,7056.75,Expense,Debit Card,Delhi,BookMyShow,Stationery payment via Debit Card,2025,October,10,Q4,Saturday,25,Weekend,High
2025-10-25 06:12:17,Entertainment,Games,3078.68,Expense,Upi,Mumbai,DMart,Games payment via UPI,2025,October,10,Q4,Saturday,25,Weekend,High
2025-10-25 06:12:17,Education,Books,10817.12,Expense,Upi,Mumbai,Zomato,Books payment via UPI,2025,October,10,Q4,Saturday,25,Weekend,High
2025-10-25 08:34:14,Savings,Fixed Deposit,886.81,Expense,Cash,Pune,Local Store,Fixed Deposit payment via Cash,2025,October,10,Q4,Saturday,25,Weekend,Medium
2025-10-25 12:41:41,Education,Books,11809.2,Expense,Net Banking,Delhi,DMart,Books payment via Net Banking,2025,October,10,Q4,Saturday,25,Weekend,High
2025-10-25 12:51:16,Salary,Internship Stipend,47978.66,Income,Credit Card,Pune,Ola,Internship Stipend payment via Credit Card,2025,October,10,Q4,Saturday,25,Weekend,High
2025-10-25 21:35:59,Food,Groceries,837.55,Expense,Credit Card,Bengaluru,BookMyShow,Groceries payment via Credit Card,2025,October,10,Q4,Saturday,25,Weekend,Medium
2025-10-25 21:35:59,Bills,Water,4984.68,Expense,Upi,Delhi,BookMyShow,Water payment via UPI,2025,October,10,Q4,Saturday,25,Weekend,High
2025-10-25 21:35:59,Salary,Monthly Salary,17956.27,Income,Debit Card,Bengaluru,DMart,Monthly Salary payment via Debit Card,2025,October,10,Q4,Saturday,25,Weekend,High
2025-10-26 13:11:25,Shopping,Accessories,10261.45,Expense,Debit Card,Bengaluru,Local Store,Accessories payment via Debit Card,2025,October,10,Q4,Sunday,26,Weekend,High
2025-10-26 13:11:25,Bills,Mobile Recharge,1179.51,Expense,Upi,Mumbai,Apollo,Mobile Recharge payment via UPI,2025,October,10,Q4,Sunday,26,Weekend,Medium
2025-10-26 22:17:18,Rent,House Rent,12037.31,Expense,Net Banking,Delhi,Uber,House Rent payment via Net Banking,2025,October,10,Q4,Sunday,26,Weekend,High
2025-10-26 23:47:01,Health,Medicine,4234.05,Expense,Upi,Kolkata,Zomato,Medicine payment via UPI,2025,October,10,Q4,Sunday,26,Weekend,High
2025-10-27 00:07:38,Shopping,Books,314.41,Expense,Debit Card,Bengaluru,BookMyShow,Books payment via Debit Card,2025,October,10,Q4,Monday,27,Weekday,Low
2025-10-27 00:07:38,Health,Doctor,771.6,Expense,Upi,Mumbai,Flipkart,Doctor payment via UPI,2025,October,10,Q4,Monday,27,Weekday,Medium
2025-10-27 00:07:38,Salary,Freelance,50965.71,Income,Cash,Bengaluru,Zomato,Freelance payment via Cash,2025,October,10,Q4,Monday,27,Weekday,High
2025-10-27 00:48:32,Rent,Hostel Rent,24110.13,Expense,Cash,Bengaluru,Apollo,Hostel Rent payment via Cash,2025,October,10,Q4,Monday,27,Weekday,High
2025-10-27 06:28:39,Rent,Pg Rent,22642.21,Expense,Cash,Delhi,Zomato,PG Rent payment via Cash,2025,October,10,Q4,Monday,27,Weekday,High
2025-10-27 14:00:40,Travel,Cab,2453.55,Expense,Debit Card,Mumbai,Swiggy,Cab payment via Debit Card,2025,October,10,Q4,Monday,27,Weekday,Medium
2025-10-29 06:05:46,Education,Stationery,7168.84,Expense,Debit Card,Pune,Flipkart,Stationery payment via Debit Card,2025,October,10,Q4,Wednesday,29,Weekday,High
2025-10-29 15:47:25,Savings,Fixed Deposit,11623.98,Expense,Net Banking,Mumbai,Apollo,Fixed Deposit payment via Net Banking,2025,October,10,Q4,Wednesday,29,Weekday,High
2025-10-29 18:32:21,Bills,Mobile Recharge,2988.47,Expense,Cash,Mumbai,Swiggy,Mobile Recharge payment via Cash,2025,October,10,Q4,Wednesday,29,Weekday,Medium
2025-10-29 20:24:16,Entertainment,Movies,711.62,Expense,Net Banking,Mumbai,Big Bazaar,Movies payment via Net Banking,2025,October,10,Q4,Wednesday,29,Weekday,Medium
2025-10-29 23:08:19,Shopping,Electronics,5138.14,Expense,Debit Card,Delhi,Ola,Electronics payment via Debit Card,2025,October,10,Q4,Wednesday,29,Weekday,High
2025-10-29 23:08:19,Health,Insurance,9109.51,Expense,Debit Card,Pune,Amazon,Insurance payment via Debit Card,2025,October,10,Q4,Wednesday,29,Weekday,High
2025-10-30 12:22:29,Food,Snacks,1024.81,Expense,Cash,Pune,Big Bazaar,Snacks payment via Cash,2025,October,10,Q4,Thursday,30,Weekday,Medium
2025-10-30 12:22:29,Health,Doctor,7823.2,Expense,Upi,Bengaluru,Flipkart,Doctor payment via UPI,2025,October,10,Q4,Thursday,30,Weekday,High
2025-10-30 12:22:29,Rent,Pg Rent,10934.52,Expense,Net Banking,Bengaluru,Apollo,PG Rent payment via Net Banking,2025,October,10,Q4,Thursday,30,Weekday,High
2025-10-31 03:25:39,Health,Medicine,9188.83,Expense,Upi,Kolkata,BookMyShow,Medicine payment via UPI,2025,October,10,Q4,Friday,31,Weekday,High
2025-10-31 03:25:39,Health,Gym,7645.93,Expense,Debit Card,Kolkata,BookMyShow,Gym payment via Debit Card,2025,October,10,Q4,Friday,31,Weekday,High
2025-10-31 03:25:39,Travel,Flight,2303.52,Expense,Net Banking,Kolkata,Apollo,Flight payment via Net Banking,2025,October,10,Q4,Friday,31,Weekday,Medium
2025-10-31 03:25:39,Shopping,Books,11861.05,Expense,Credit Card,Pune,Big Bazaar,Books payment via Credit Card,2025,October,10,Q4,Friday,31,Weekday,High
2025-10-31 18:15:35,Travel,Bus,7840.76,Expense,Cash,Bengaluru,Local Store,Bus payment via Cash,2025,October,10,Q4,Friday,31,Weekday,High
2025-11-01 09:51:12,Health,Medicine,2734.72,Expense,Upi,Pune,Flipkart,Medicine payment via UPI,2025,November,11,Q4,Saturday,1,Weekend,Medium
2025-11-01 09:51:12,Food,Groceries,1121.53,Expense,Cash,Bengaluru,BookMyShow,Groceries payment via Cash,2025,November,11,Q4,Saturday,1,Weekend,Medium
2025-11-02 11:13:51,Food,Groceries,259.07,Expense,Debit Card,Mumbai,DMart,Groceries payment via Debit Card,2025,November,11,Q4,Sunday,2,Weekend,Low
2025-11-02 11:13:51,Food,Groceries,910.78,Expense,Debit Card,Bengaluru,Ola,Groceries payment via Debit Card,2025,November,11,Q4,Sunday,2,Weekend,Medium
2025-11-03 03:45:49,Education,Stationery,10153.33,Expense,Net Banking,Pune,Swiggy,Stationery payment via Net Banking,2025,November,11,Q4,Monday,3,Weekday,High
2025-11-03 03:45:49,Rent,Pg Rent,9186.27,Expense,Credit Card,Kolkata,Flipkart,PG Rent payment via Credit Card,2025,November,11,Q4,Monday,3,Weekday,High
2025-11-03 10:52:40,Health,Doctor,5608.69,Expense,Cash,Bengaluru,Swiggy,Doctor payment via Cash,2025,November,11,Q4,Monday,3,Weekday,High
2025-11-04 06:43:38,Health,Medicine,2278.11,Expense,Net Banking,Pune,Amazon,Medicine payment via Net Banking,2025,November,11,Q4,Tuesday,4,Weekday,Medium
2025-11-04 16:08:21,Savings,Emergency Fund,13789.09,Expense,Credit Card,Delhi,Zomato,Emergency Fund payment via Credit Card,2025,November,11,Q4,Tuesday,4,Weekday,High
2025-11-05 13:10:09,Education,Stationery,4291.34,Expense,Cash,Kolkata,Zomato,Stationery payment via Cash,2025,November,11,Q4,Wednesday,5,Weekday,High
2025-11-05 13:10:09,Travel,Bus,3799.29,Expense,Upi,Pune,Swiggy,Bus payment via UPI,2025,November,11,Q4,Wednesday,5,Weekday,High
2025-11-05 15:26:06,Education,Stationery,11829.97,Expense,Net Banking,Pune,Apollo,Stationery payment via Net Banking,2025,November,11,Q4,Wednesday,5,Weekday,High
2025-11-05 15:26:06,Education,Stationery,13203.72,Expense,Debit Card,Pune,Amazon,Stationery payment via Debit Card,2025,November,11,Q4,Wednesday,5,Weekday,High
2025-11-06 01:53:45,Health,Gym,707.76,Expense,Credit Card,Pune,Ola,Gym payment via Credit Card,2025,November,11,Q4,Thursday,6,Weekday,Medium
2025-11-06 06:54:01,Food,Coffee,581.31,Expense,Credit Card,Mumbai,Big Bazaar,Coffee payment via Credit Card,2025,November,11,Q4,Thursday,6,Weekday,Medium
2025-11-06 08:45:23,Education,Books,2926.53,Expense,Cash,Kolkata,Big Bazaar,Books payment via Cash,2025,November,11,Q4,Thursday,6,Weekday,Medium
2025-11-06 08:45:23,Health,Doctor,7082.99,Expense,Cash,Mumbai,BookMyShow,Doctor payment via Cash,2025,November,11,Q4,Thursday,6,Weekday,High
2025-11-06 09:54:22,Rent,House Rent,14198.58,Expense,Debit Card,Delhi,Zomato,House Rent payment via Debit Card,2025,November,11,Q4,Thursday,6,Weekday,High
2025-11-06 10:37:10,Bills,Internet,3235.5,Expense,Net Banking,Mumbai,Amazon,Internet payment via Net Banking,2025,November,11,Q4,Thursday,6,Weekday,High
2025-11-06 14:23:37,Education,Stationery,2227.59,Expense,Debit Card,Bengaluru,Amazon,Stationery payment via Debit Card,2025,November,11,Q4,Thursday,6,Weekday,Medium
2025-11-06 14:37:02,Travel,Bus,6687.83,Expense,Debit Card,Mumbai,Uber,Bus payment via Debit Card,2025,November,11,Q4,Thursday,6,Weekday,High
2025-11-06 22:30:42,Travel,Flight,2832.55,Expense,Cash,Pune,Local Store,Flight payment via Cash,2025,November,11,Q4,Thursday,6,Weekday,Medium
2025-11-07 06:24:33,Shopping,Accessories,8965.33,Expense,Cash,Pune,Amazon,Accessories payment via Cash,2025,November,11,Q4,Friday,7,Weekday,High
2025-11-07 17:06:12,Shopping,Accessories,7246.36,Expense,Credit Card,Bengaluru,Apollo,Accessories payment via Credit Card,2025,November,11,Q4,Friday,7,Weekday,High
2025-11-07 17:06:12,Bills,Internet,1939.67,Expense,Debit Card,Mumbai,Flipkart,Internet payment via Debit Card,2025,November,11,Q4,Friday,7,Weekday,Medium
2025-11-08 00:51:56,Travel,Flight,4135.11,Expense,Cash,Mumbai,BookMyShow,Flight payment via Cash,2025,November,11,Q4,Saturday,8,Weekend,High
2025-11-08 00:51:56,Savings,Emergency Fund,2066.42,Expense,Cash,Bengaluru,Ola,Emergency Fund payment via Cash,2025,November,11,Q4,Saturday,8,Weekend,Medium
2025-11-08 00:51:56,Salary,Monthly Salary,21204.84,Income,Net Banking,Kolkata,Amazon,Monthly Salary payment via Net Banking,2025,November,11,Q4,Saturday,8,Weekend,High
2025-11-08 10:08:37,Salary,Freelance,38053.52,Income,Upi,Bengaluru,DMart,Freelance payment via UPI,2025,November,11,Q4,Saturday,8,Weekend,High
2025-11-09 22:00:54,Education,Stationery,3168.18,Expense,Net Banking,Kolkata,Swiggy,Stationery payment via Net Banking,2025,November,11,Q4,Sunday,9,Weekend,High
2025-11-09 22:00:54,Travel,Flight,3350.95,Expense,Debit Card,Delhi,BookMyShow,Flight payment via Debit Card,2025,November,11,Q4,Sunday,9,Weekend,High
2025-11-10 06:08:36,Shopping,Electronics,9854.87,Expense,Cash,Bengaluru,Apollo,Electronics payment via Cash,2025,November,11,Q4,Monday,10,Weekday,High
2025-11-10 06:08:36,Education,Stationery,6311.09,Expense,Cash,Mumbai,DMart,Stationery payment via Cash,2025,November,11,Q4,Monday,10,Weekday,High
2025-11-10 08:35:51,Rent,House Rent,5221.44,Expense,Credit Card,Delhi,BookMyShow,House Rent payment via Credit Card,2025,November,11,Q4,Monday,10,Weekday,High
2025-11-10 15:06:24,Bills,Internet,483.65,Expense,Upi,Kolkata,Swiggy,Internet payment via UPI,2025,November,11,Q4,Monday,10,Weekday,Low
2025-11-10 15:06:24,Bills,Electricity,1753.33,Expense,Net Banking,Mumbai,Amazon,Electricity payment via Net Banking,2025,November,11,Q4,Monday,10,Weekday,Medium
2025-11-10 15:06:24,Food,Snacks,186.31,Expense,Credit Card,Bengaluru,Ola,Snacks payment via Credit Card,2025,November,11,Q4,Monday,10,Weekday,Low
2025-11-10 21:52:13,Food,Dining Out,854.09,Expense,Credit Card,Bengaluru,DMart,Dining Out payment via Credit Card,2025,November,11,Q4,Monday,10,Weekday,Medium
2025-11-11 00:40:21,Entertainment,Movies,2052.94,Expense,Net Banking,Pune,Uber,Movies payment via Net Banking,2025,November,11,Q4,Tuesday,11,Weekday,Medium
2025-11-11 11:13:12,Shopping,Accessories,8872.98,Expense,Credit Card,Mumbai,Flipkart,Accessories payment via Credit Card,2025,November,11,Q4,Tuesday,11,Weekday,High
2025-11-12 02:24:36,Health,Doctor,8258.13,Expense,Net Banking,Pune,Zomato,Doctor payment via Net Banking,2025,November,11,Q4,Wednesday,12,Weekday,High
2025-11-12 19:31:37,Health,Medicine,6415.07,Expense,Debit Card,Delhi,Uber,Medicine payment via Debit Card,2025,November,11,Q4,Wednesday,12,Weekday,High
2025-11-13 12:56:15,Health,Insurance,5197.71,Expense,Upi,Delhi,Swiggy,Insurance payment via UPI,2025,November,11,Q4,Thursday,13,Weekday,High
2025-11-14 08:15:52,Bills,Mobile Recharge,2543.89,Expense,Net Banking,Delhi,Big Bazaar,Mobile Recharge payment via Net Banking,2025,November,11,Q4,Friday,14,Weekday,Medium
2025-11-14 08:15:52,Bills,Electricity,4724.49,Expense,Credit Card,Bengaluru,Amazon,Electricity payment via Credit Card,2025,November,11,Q4,Friday,14,Weekday,High
2025-11-14 08:15:52,Health,Insurance,1405.73,Expense,Credit Card,Pune,Flipkart,Insurance payment via Credit Card,2025,November,11,Q4,Friday,14,Weekday,Medium
2025-11-14 08:15:52,Health,Gym,6025.38,Expense,Debit Card,Bengaluru,BookMyShow,Gym payment via Debit Card,2025,November,11,Q4,Friday,14,Weekday,High
2025-11-14 16:10:54,Education,Course,4376.37,Expense,Net Banking,Bengaluru,Apollo,Course payment via Net Banking,2025,November,11,Q4,Friday,14,Weekday,High
2025-11-14 19:52:48,Bills,Electricity,206.17,Expense,Debit Card,Pune,Ola,Electricity payment via Debit Card,2025,November,11,Q4,Friday,14,Weekday,Low
2025-11-14 19:52:48,Salary,Freelance,24921.98,Income,Debit Card,Bengaluru,Big Bazaar,Freelance payment via Debit Card,2025,November,11,Q4,Friday,14,Weekday,High
2025-11-15 06:30:35,Entertainment,Games,621.42,Expense,Cash,Pune,Ola,Games payment via Cash,2025,November,11,Q4,Saturday,15,Weekend,Medium
2025-11-16 00:55:29,Entertainment,Movies,629.33,Expense,Upi,Mumbai,Zomato,Movies payment via UPI,2025,November,11,Q4,Sunday,16,Weekend,Medium
2025-11-16 05:40:06,Salary,Internship Stipend,36760.86,Income,Debit Card,Bengaluru,Apollo,Internship Stipend payment via Debit Card,2025,November,11,Q4,Sunday,16,Weekend,High
2025-11-16 05:40:06,Travel,Cab,2932.54,Expense,Credit Card,Kolkata,Local Store,Cab payment via Credit Card,2025,November,11,Q4,Sunday,16,Weekend,Medium
2025-11-17 02:35:42,Salary,Monthly Salary,44273.02,Income,Upi,Mumbai,Zomato,Monthly Salary payment via UPI,2025,November,11,Q4,Monday,17,Weekday,High
2025-11-17 02:35:42,Savings,Investment,1286.07,Expense,Debit Card,Mumbai,Flipkart,Investment payment via Debit Card,2025,November,11,Q4,Monday,17,Weekday,Medium
2025-11-17 13:17:38,Travel,Train,2682.61,Expense,Upi,Bengaluru,Swiggy,Train payment via UPI,2025,November,11,Q4,Monday,17,Weekday,Medium
2025-11-17 13:20:03,Entertainment,Games,1070.21,Expense,Credit Card,Delhi,Big Bazaar,Games payment via Credit Card,2025,November,11,Q4,Monday,17,Weekday,Medium
2025-11-17 13:20:03,Shopping,Books,11985.88,Expense,Net Banking,Mumbai,Amazon,Books payment via Net Banking,2025,November,11,Q4,Monday,17,Weekday,High
2025-11-18 02:34:39,Food,Coffee,1756.59,Expense,Debit Card,Mumbai,Uber,Coffee payment via Debit Card,2025,November,11,Q4,Tuesday,18,Weekday,Medium
2025-11-18 02:34:39,Salary,Internship Stipend,23524.95,Income,Net Banking,Bengaluru,Zomato,Internship Stipend payment via Net Banking,2025,November,11,Q4,Tuesday,18,Weekday,High
2025-11-18 11:45:34,Shopping,Electronics,10791.93,Expense,Debit Card,Bengaluru,Amazon,Electronics payment via Debit Card,2025,November,11,Q4,Tuesday,18,Weekday,High
2025-11-18 12:54:59,Rent,House Rent,17274.52,Expense,Debit Card,Mumbai,DMart,House Rent payment via Debit Card,2025,November,11,Q4,Tuesday,18,Weekday,High
2025-11-18 12:54:59,Savings,Emergency Fund,6661.83,Expense,Credit Card,Kolkata,Zomato,Emergency Fund payment via Credit Card,2025,November,11,Q4,Tuesday,18,Weekday,High
2025-11-18 18:55:18,Education,Books,1731.99,Expense,Net Banking,Kolkata,Zomato,Books payment via Net Banking,2025,November,11,Q4,Tuesday,18,Weekday,Medium
2025-11-18 21:05:13,Travel,Cab,1394.04,Expense,Credit Card,Bengaluru,Swiggy,Cab payment via Credit Card,2025,November,11,Q4,Tuesday,18,Weekday,Medium
2025-11-18 21:43:35,Education,Course,9261.68,Expense,Debit Card,Mumbai,Big Bazaar,Course payment via Debit Card,2025,November,11,Q4,Tuesday,18,Weekday,High
2025-11-18 22:22:07,Bills,Electricity,1564.58,Expense,Cash,Mumbai,BookMyShow,Electricity payment via Cash,2025,November,11,Q4,Tuesday,18,Weekday,Medium
2025-11-18 22:22:07,Education,Exam Fee,11115.12,Expense,Upi,Pune,Zomato,Exam Fee payment via UPI,2025,November,11,Q4,Tuesday,18,Weekday,High
2025-11-18 22:22:07,Rent,Hostel Rent,4711.46,Expense,Upi,Bengaluru,Ola,Hostel Rent payment via UPI,2025,November,11,Q4,Tuesday,18,Weekday,High
2025-11-19 10:29:39,Savings,Emergency Fund,6579.44,Expense,Credit Card,Kolkata,Big Bazaar,Emergency Fund payment via Credit Card,2025,November,11,Q4,Wednesday,19,Weekday,High
2025-11-19 10:29:39,Travel,Train,3837.67,Expense,Debit Card,Pune,Big Bazaar,Train payment via Debit Card,2025,November,11,Q4,Wednesday,19,Weekday,High
2025-11-19 10:29:39,Travel,Flight,3476.33,Expense,Debit Card,Bengaluru,BookMyShow,Flight payment via Debit Card,2025,November,11,Q4,Wednesday,19,Weekday,High
